Record ID,College Name,District,College Code,Branch Name,Branch Code,OC,BC,BCM,MBC,SC,SCA,ST
TNEA2025-00121,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1,349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",COIMBATORE,2744,MECHANICAL ENGINEERING,ME,110.5,93.0,108.0,91.5,,,84.5
TNEA2025-00122,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,Artificial Intelligence and Data Science,AD,157.0,141.5,157.0,142.0,136.0,122.0,
TNEA2025-00123,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,BIO MEDICAL ENGINEERING,BM,136.0,86.0,,112.0,103.5,,
TNEA2025-00124,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,CHEMICAL  ENGINEERING,CH,130.0,99.0,113.0,115.0,96.5,,
TNEA2025-00125,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,CIVIL  ENGINEERING,CE,129.0,107.0,,106.5,108.5,,
TNEA2025-00126,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,COMPUTER SCIENCE AND ENGINEERING,CS,154.0,139.5,128.0,134.5,112.0,112.0,97.5
TNEA2025-00127,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,148.0,132.0,,119.0,103.0,,
TNEA2025-00128,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,158.0,142.0,136.5,135.5,111.5,,
TNEA2025-00129,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,INFORMATION TECHNOLOGY,IT,145.0,136.5,121.0,132.0,116.0,,
TNEA2025-00130,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,MECHANICAL ENGINEERING,ME,125.5,100.5,,103.5,115.5,,
TNEA2025-00131,"Agni College of Technology (Autonomous), Thalambur Off.Rajiv Gandhi Salai, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1316,Mechatronics Engineering,MZ,142.5,117.5,115.5,122.5,101.5,,
TNEA2025-00132,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode District-638312.",ERODE,2332,Artificial Intelligence and Data Science,AD,83.5,,,,,,
TNEA2025-00133,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode District-638312.",ERODE,2332,CIVIL  ENGINEERING,CE,,,,,,,
TNEA2025-00134,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode District-638312.",ERODE,2332,COMPUTER SCIENCE AND ENGINEERING,CS,96.5,,,,,,
TNEA2025-00135,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode District-638312.",ERODE,2332,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,,,,,,,
TNEA2025-00136,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode District-638312.",ERODE,2332,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,,,,,,,
TNEA2025-00137,"Aishwarya College of Engineering and Technology, Errattaikarad, Paruvachi (Post), Anthiyur, Bhavani (Taluk), Erode District-638312.",ERODE,2332,MECHANICAL ENGINEERING,ME,144.99,,,,,,
TNEA2025-00138,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",COIMBATORE,2763,Artificial Intelligence and Data Science,AD,148.0,138.5,129.0,130.5,85.0,123.5,
TNEA2025-00139,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",COIMBATORE,2763,CIVIL  ENGINEERING,CE,82.0,,,,,,
TNEA2025-00140,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",COIMBATORE,2763,COMPUTER SCIENCE AND BUSSINESS SYSTEM,CB,133.0,124.5,99.5,121.5,104.5,107.5,
TNEA2025-00141,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",COIMBATORE,2763,COMPUTER SCIENCE AND ENGINEERING,CS,144.5,121.0,136.0,113.5,95.0,131.0,85.5
TNEA2025-00142,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",COIMBATORE,2763,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,113.5,92.0,80.0,86.5,84.5,,
TNEA2025-00143,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",COIMBATORE,2763,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,137.0,110.5,,111.0,92.5,92.5,
TNEA2025-00144,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",COIMBATORE,2763,MECHANICAL ENGINEERING,ME,103.0,82.5,90.0,101.5,90.0,,
TNEA2025-00145,"Akshaya College of Engineering and Technology, SF No.112/1CPT,114/1,115/1,116/2C, Bagavathipalayam Road,Kinathukadavu, Coimbatore-642109.",COIMBATORE,2763,Mechatronics Engineering,MZ,113.5,104.0,108.0,93.0,82.5,,
TNEA2025-00146,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,5901,CIVIL  ENGINEERING,CE,179.0,172.0,169.0,170.0,161.5,145.0,134.0
TNEA2025-00147,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,5901,COMPUTER SCIENCE AND ENGINEERING,CS,191.0,189.0,190.0,189.0,175.5,157.0,
TNEA2025-00148,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,5901,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,185.0,182.0,180.0,177.5,163.0,136.0,161.5
TNEA2025-00149,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,5901,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,189.5,188.0,185.5,188.0,178.5,152.5,
TNEA2025-00150,Alagappa Chettair Government College of Engineering and Technology (Autonomous)  Karaikudi  Sivagangai District 630004,SIVAGANGAI,5901,MECHANICAL ENGINEERING,ME,173.0,166.0,165.0,160.0,156.0,136.5,126.0
TNEA2025-00151,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",TIRUVALLUR,1228,Artificial Intelligence and Data Science,AD,119.5,99.0,108.5,102.0,85.0,,
TNEA2025-00152,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",TIRUVALLUR,1228,BIO MEDICAL ENGINEERING,BM,121.0,,,,,,
TNEA2025-00153,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",TIRUVALLUR,1228,COMPUTER SCIENCE AND ENGINEERING,CS,127.0,101.5,116.0,107.5,,,
TNEA2025-00154,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",TIRUVALLUR,1228,Computer Science and Engineering (Cyber Security),SC,85.5,,,,,,
TNEA2025-00155,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",TIRUVALLUR,1228,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,110.0,107.5,,109.5,,,
TNEA2025-00156,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",TIRUVALLUR,1228,INFORMATION TECHNOLOGY,IT,88.0,,,,,,
TNEA2025-00157,"Alpha College of Engineering, No.34, Udayavar Kovil Street, Thirumazhisai, Chennai-600124.",TIRUVALLUR,1228,ROBOTICS AND AUTOMATION,RM,82.5,,,,,,
TNEA2025-00158,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,AGRICULTURAL ENGINEERING,AG,,,,,,,
TNEA2025-00159,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,Artificial Intelligence and Data Science,AD,136.5,96.5,,103.0,109.5,,
TNEA2025-00160,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,BIO TECHNOLOGY,BT,115.0,,100.0,95.5,91.5,,
TNEA2025-00161,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,COMPUTER SCIENCE AND BUSSINESS SYSTEM,CB,113.5,99.5,,96.5,104.0,,
TNEA2025-00162,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,COMPUTER SCIENCE AND ENGINEERING,CS,139.0,116.0,104.5,88.0,104.0,,
TNEA2025-00163,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,91.0,82.0,,86.5,,,
TNEA2025-00164,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,119.5,95.0,,99.0,91.5,,
TNEA2025-00165,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,INFORMATION TECHNOLOGY,IT,128.5,107.0,,104.5,103.0,,
TNEA2025-00166,"Anand Institute of Higher Technology, Kalasalingam Nagar, Old Mahabalipuram Road, Kazhipattur Village, Chengalpattu Taluk, Kancheepuram District-603103.",CHENGALPATTU,1303,MECHANICAL ENGINEERING,ME,87.5,,,,,,
TNEA2025-00167,"Angel College of Engineering and Technology, PK Palayam PO,Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",TIRUPPUR,2733,CIVIL  ENGINEERING,CE,,,,,,,
TNEA2025-00168,"Angel College of Engineering and Technology, PK Palayam PO,Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",TIRUPPUR,2733,COMPUTER SCIENCE AND ENGINEERING,CS,105.0,,,,,,
TNEA2025-00169,"Angel College of Engineering and Technology, PK Palayam PO,Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",TIRUPPUR,2733,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,,,,,,,
TNEA2025-00170,"Angel College of Engineering and Technology, PK Palayam PO,Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",TIRUPPUR,2733,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,91.0,,,,,,
TNEA2025-00171,"Angel College of Engineering and Technology, PK Palayam PO,Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",TIRUPPUR,2733,FASHION TECHNOLOGY,FT,95.0,,,,,,
TNEA2025-00172,"Angel College of Engineering and Technology, PK Palayam PO,Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",TIRUPPUR,2733,MECHANICAL ENGINEERING,ME,,,,,,,
TNEA2025-00173,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",TIRUVARUR,3803,CHEMICAL  ENGINEERING,CH,97.5,,,,,,
TNEA2025-00174,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",TIRUVARUR,3803,CIVIL  ENGINEERING,CE,127.0,86.5,126.5,97.5,116.5,,
TNEA2025-00175,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",TIRUVARUR,3803,COMPUTER SCIENCE AND ENGINEERING,CS,172.5,164.5,161.5,152.5,146.5,,
TNEA2025-00176,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",TIRUVARUR,3803,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,145.0,104.0,133.5,112.0,88.0,,
TNEA2025-00177,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",TIRUVARUR,3803,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,159.5,153.0,152.5,143.0,108.0,,
TNEA2025-00178,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",TIRUVARUR,3803,INFORMATION TECHNOLOGY,IT,163.5,155.5,161.0,144.0,124.5,,
TNEA2025-00179,"Anjalai Ammal Mahalingam Engineering College, Kovilvenni, Thiruvarur-614403.",TIRUVARUR,3803,MECHANICAL ENGINEERING,ME,129.0,117.0,115.5,115.5,102.5,,
TNEA2025-00180,Anna University Regional Campus - Coimbatore  Maruthamalai Main Road  Navavoor Bharathiyar University Post  Somayampalayam  Coimbatore District 641046,COIMBATORE,2025,Artificial Intelligence and Data Science,AD,189.0,181.5,180.0,181.0,176.0,166.5,
TNEA2025-00181,Anna University Regional Campus - Coimbatore  Maruthamalai Main Road  Navavoor Bharathiyar University Post  Somayampalayam  Coimbatore District 641046,COIMBATORE,2025,COMPUTER SCIENCE AND ENGINEERING,CS,187.5,182.5,183.0,183.5,174.0,164.5,164.0
TNEA2025-00182,Anna University Regional Campus - Coimbatore  Maruthamalai Main Road  Navavoor Bharathiyar University Post  Somayampalayam  Coimbatore District 641046,COIMBATORE,2025,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,176.5,172.0,167.5,166.0,156.5,152.0,172.5
TNEA2025-00183,Anna University Regional Campus - Coimbatore  Maruthamalai Main Road  Navavoor Bharathiyar University Post  Somayampalayam  Coimbatore District 641046,COIMBATORE,2025,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,183.0,179.0,182.0,179.0,170.0,164.0,150.5
TNEA2025-00184,Anna University Regional Campus - Coimbatore  Maruthamalai Main Road  Navavoor Bharathiyar University Post  Somayampalayam  Coimbatore District 641046,COIMBATORE,2025,Electronics Engineering (VLSI Design and Technology),EV,178.0,174.5,165.0,172.0,161.0,146.0,
TNEA2025-00185,Anna University Regional Campus - Coimbatore  Maruthamalai Main Road  Navavoor Bharathiyar University Post  Somayampalayam  Coimbatore District 641046,COIMBATORE,2025,MECHANICAL ENGINEERING,ME,167.0,159.5,164.5,154.0,152.5,154.5,99.5
TNEA2025-00186,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI f,5010,CIVIL  ENGINEERING,CE,146.5,119.5,130.0,128.5,128.0,109.0,
TNEA2025-00187,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI f,5010,COMPUTER SCIENCE AND ENGINEERING,CS,179.0,174.0,176.5,169.0,159.0,159.5,
TNEA2025-00188,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI f,5010,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,163.5,156.0,140.5,147.5,132.5,122.0,
TNEA2025-00189,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI f,5010,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,175.0,168.5,172.0,166.5,150.0,141.5,142.5
TNEA2025-00190,Anna University Regional Campus - Madurai  Kanyakumari National Highway  Keelakuilkudi  Madurai District 625019,MADURAI f,5010,MECHANICAL ENGINEERING,ME,144.5,125.5,131.5,114.0,112.5,117.0,99.5
TNEA2025-00191,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,4020,Artificial Intelligence and Data Science,AD,182.5,172.5,,177.0,171.5,150.5,
TNEA2025-00192,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,4020,COMPUTER SCIENCE AND ENGINEERING,CS,180.0,171.5,179.5,166.5,161.5,128.5,
TNEA2025-00193,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,4020,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,175.5,167.5,170.5,161.5,149.5,123.0,
TNEA2025-00194,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,4020,GEO INFORMATICS,GI,154.0,132.0,142.0,119.0,118.0,116.5,132.0
TNEA2025-00195,Anna University Regional Campus - Tirunelveli  Trivandrum Road  Palayamkottai  Tirunelveli District 627007,TIRUNELVELI,4020,MECHANICAL ENGINEERING,ME,155.5,135.0,152.5,114.5,126.0,118.0,101.0
TNEA2025-00196,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",THANJAVUR,3849,Artificial Intelligence and Data Science,AD,96.0,,85.0,92.5,94.5,,
TNEA2025-00197,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",THANJAVUR,3849,CIVIL  ENGINEERING,CE,,,,,,,
TNEA2025-00198,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",THANJAVUR,3849,COMPUTER SCIENCE AND ENGINEERING,CS,97.5,97.0,85.0,85.0,91.5,,
TNEA2025-00199,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",THANJAVUR,3849,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,87.0,,,,,,
TNEA2025-00200,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",THANJAVUR,3849,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,91.5,,,,,,
TNEA2025-00201,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",THANJAVUR,3849,INFORMATION TECHNOLOGY,IT,106.5,81.0,100.0,99.0,94.0,,
TNEA2025-00202,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District-612503.",THANJAVUR,3849,MECHANICAL ENGINEERING,ME,94.5,,,,,,
TNEA2025-00203,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal-637013.",NAMAKKAL,2602,AGRICULTURAL ENGINEERING,AG,,,,,,,
TNEA2025-00204,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal-637013.",NAMAKKAL,2602,Artificial Intelligence and Data Science,AD,110.5,,,84.5,,,
TNEA2025-00205,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal-637013.",NAMAKKAL,2602,COMPUTER SCIENCE AND ENGINEERING,CS,103.5,,,,,,
TNEA2025-00206,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal-637013.",NAMAKKAL,2602,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,,,,,,,
TNEA2025-00207,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal-637013.",NAMAKKAL,2602,INFORMATION TECHNOLOGY,IT,97.0,,,,,,
TNEA2025-00208,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal-637013.",NAMAKKAL,2602,MECHANICAL ENGINEERING,ME,,,,,,,
TNEA2025-00209,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal-637013.",NAMAKKAL,2602,MEDICAL ELECTRONICS,MD,117.0,,,,,,
TNEA2025-00210,"Annai Mathammal Sheela Engineering College, Erumapatty Post, Namakkal-637013.",NAMAKKAL,2602,ROBOTICS AND AUTOMATION,RM,,,,,,,
TNEA2025-00211,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",RANIPET,1137,Artificial Intelligence and Data Science,AD,158.5,136.5,140.5,138.0,113.5,115.0,131.0
TNEA2025-00212,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",RANIPET,1137,CIVIL  ENGINEERING,CE,86.5,,,,83.0,,
TNEA2025-00213,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",RANIPET,1137,COMPUTER SCIENCE AND ENGINEERING,CS,148.0,131.0,141.5,129.5,103.5,112.5,
TNEA2025-00214,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",RANIPET,1137,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,127.0,102.5,,112.0,,,
TNEA2025-00215,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",RANIPET,1137,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,141.0,117.5,138.5,104.5,83.5,,
TNEA2025-00216,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",RANIPET,1137,INFORMATION TECHNOLOGY,IT,150.0,134.0,134.0,133.0,106.5,102.5,
TNEA2025-00217,"Annai Mira College of Engineering and Technology, Arappakkam Village, Arcot Road, Walaja Taluk, Vellore District-632517.",RANIPET,1137,MECHANICAL ENGINEERING,ME,89.5,,,,,,
TNEA2025-00218,"Annai Teresa College of Engineering, Thirunavalur, Ulundurpet Taluk, Villupuram District-607204.",KALLAKURICHI f,1402,COMPUTER SCIENCE AND ENGINEERING,CS,101.0,100.5,,85.5,,,
TNEA2025-00219,"Annai Teresa College of Engineering, Thirunavalur, Ulundurpet Taluk, Villupuram District-607204.",KALLAKURICHI f,1402,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,100.5,,,,,,
TNEA2025-00220,"Annai Teresa College of Engineering, Thirunavalur, Ulundurpet Taluk, Villupuram District-607204.",KALLAKURICHI f,1402,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,80.5,,,,,,
TNEA2025-00221,"Annai Teresa College of Engineering, Thirunavalur, Ulundurpet Taluk, Villupuram District-607204.",KALLAKURICHI f,1402,MECHANICAL ENGINEERING,ME,,,,,,,
TNEA2025-00222,"Annai Vailankanni College of Engineering, AVK Nagar, Pothaiyadisalai Pottalkulam, Azhagappapuram PO, Kanyakumari District, Nagercoil-629401.",KANNIYAKUMARI,4999,Artificial Intelligence and Data Science,AD,109.5,86.0,,108.0,,,
